x,y,z,nx,ny,nz,label
-0.339,-0.62,-0.457,-0.242484,0.9657370000000001,-0.092487,0
-0.3305,-0.6182,-0.457,-0.075766,0.994576,-0.07126299999999999,0
0.4177,1.2836,0.0396,-0.437428,-0.8617040000000001,0.257143,2
-0.2891,-0.618,-0.457,0.07123,0.996409,-0.045773,0
1.9761,-0.5373,0.5362,-0.852809,-0.042256999999999996,0.52051,1
1.9869,-0.5373,0.5542,-0.858137,-0.061079999999999995,0.509774,1
-0.3305,-0.62,-0.4686,-0.138739,0.980398,-0.139901,0
-0.2891,-0.62,-0.4782,-0.002194,0.995024,-0.099607,0
1.9466,-0.4958,0.4948,-0.8423309999999999,-0.08087799999999999,0.532857,1
-0.2705,-0.62,-0.457,0.103861,0.994007,0.03411,0
1.9506,-0.5373,0.4948,-0.8606659999999999,-0.065275,0.504969,1
-0.2248,-0.62,-0.4984,-0.049415,0.998776,0.00199,0
-0.2063,-0.62,-0.4873,0.027455,0.995418,0.091588,0
-0.2063,-0.6193,-0.4984,-0.023457,0.9994850000000001,0.021882,0
1.9522,-0.2476,0.3706,-0.998926,-0.043956,0.014633000000000002,4
1.9537,-0.2889,0.3706,-0.999201,-0.039942,-0.001446,4
-0.3305,-0.6249,-0.4984,-0.09640499999999999,0.989397,-0.10862899999999999,0
-0.2891,-0.6223,-0.4984,-0.041852,0.9962219999999999,-0.07609199999999999,0
-0.2477,-0.6214,-0.457,0.033769,0.994775,0.096343,0
1.9564,-0.3303,0.3706,-0.9983770000000001,-0.04505,0.03485,4
0.3945,1.2836,-0.0018,-0.434465,-0.8656709999999999,0.248703,2
0.4144,1.2836,0.0337,-0.45200100000000004,-0.859133,0.23997,2
-0.2063,-0.6247,-0.457,0.26398499999999997,0.898285,0.351277,0
1.9585,-0.3717,0.3706,-0.9988469999999999,-0.035988,0.031778,4
-0.2477,-0.6214,-0.4984,-0.013415,0.999289,-0.035231,0
0.4624,1.2836,0.1223,-0.45778800000000003,-0.850878,0.257756,2
1.9457,-0.3717,0.3293,-0.9273450000000001,-0.033596,0.372697,4
0.4558,1.2759,0.081,-0.414286,-0.8803350000000001,0.23103600000000002,2
-0.165,-0.6892,-0.3742,0.032782,0.996865,0.072014,0
1.948,-0.4958,0.412,-0.871922,-0.075637,-0.48376800000000003,4
0.4558,1.2652,0.0396,-0.382229,-0.901533,0.202829,2
-0.1236,-0.6872,-0.3742,-0.056101,0.9981979999999999,-0.021285,0
1.9513,-0.5373,0.412,-0.9000309999999999,-0.043774,-0.433621,4
0.4144,1.2744,-0.0018,-0.39616999999999997,-0.8962549999999999,0.19944,2
-0.1956,-0.6614,-0.4156,0.38258400000000004,0.704122,0.5981989999999999,0
1.9598,-0.4132,0.3706,-0.998914,-0.035627,-0.030019999999999998,4
0.4558,1.2577,-0.0018,-0.287472,-0.9486389999999999,0.132072,2
1.9617,-0.4546,0.3706,-0.9949709999999999,-0.036466000000000005,-0.093294,4
1.9473,-0.4132,0.3293,-0.9081290000000001,-0.037745999999999995,0.41698500000000005,1
1.9493,-0.4546,0.3293,-0.922063,-0.042394,0.38471,1
0.4972,1.2661,0.1223,-0.40458099999999997,-0.892843,0.197853,2
1.9631,-0.4958,0.3706,-0.9957360000000001,-0.04717,-0.07927999999999999,4
0.5385,1.2517,0.1223,-0.240619,-0.9646049999999999,0.10788299999999999,2
1.9642,-0.5373,0.3706,-0.999727,-0.017708,-0.015219,4
0.4972,1.258,0.081,-0.325826,-0.930575,0.166939,2
1.9511,-0.4958,0.3293,-0.904596,-0.036274,0.42472299999999996,1
1.9527,-0.5373,0.3293,-0.913391,-0.018563,0.406659,1
0.5385,1.2483,0.081,-0.155051,-0.9855700000000001,0.067898,2
0.5799,1.245,0.1223,-0.079465,-0.9967790000000001,0.010813,2
0.6213,1.2431,0.1223,0.030012999999999998,-0.9975629999999999,-0.06299,2
0.5799,1.245,0.081,-0.016341,-0.999862,0.002853,2
0.6213,1.2466,0.081,0.133036,-0.983405,-0.123356,2
-0.165,-0.6772,-0.4156,0.25611999999999996,0.8376889999999999,0.482368,0
-0.1236,-0.6879,-0.4156,0.20542,0.9390379999999999,0.27569899999999997,0
-0.0822,-0.6827,-0.3742,-0.071628,0.997149,0.023719,0
-0.0615,-0.6858,-0.3494,0.0681,0.9858899999999999,0.152918,0
-0.0408,-0.6807,-0.3742,0.057048,0.985376,0.16056199999999998,0
-0.0822,-0.6869,-0.4156,-0.086742,0.995583,-0.035919,0
1.4453,-0.7441,0.5775,-0.811902,0.445038,0.37783,4
1.4489,-0.7441,0.5842,-0.742118,0.434438,0.510416,4
1.4489,-0.7392,0.5775,-0.6242300000000001,0.692037,0.36252199999999996,4
-0.0408,-0.6795,-0.4156,-0.11695699999999999,0.993087,0.010001999999999999,0
1.4396,-0.7855,0.5775,-0.9007700000000001,-0.031681,0.43313900000000005,1
1.4489,-0.7855,0.5938,-0.83636,-0.022508,0.547718,4
-0.1848,-0.62,-0.4984,0.100436,0.9837370000000001,0.148912,0
1.4489,-0.827,0.5775,-0.959742,-0.10637200000000001,0.259963,4
1.4489,-0.827,0.5777,-0.9277989999999999,-0.197717,0.31638099999999997,4
1.4489,-0.8273,0.5775,-0.8936059999999999,-0.101145,0.437308,4
-0.165,-0.6393,-0.457,0.328621,0.798324,0.5046649999999999,0
-0.165,-0.6614,-0.4338,0.350313,0.723755,0.594525,0
0.4972,1.2524,0.0396,-0.221886,-0.968967,0.108945,2
-0.1345,-0.6614,-0.457,0.462139,0.704693,0.5383640000000001,0
-0.1236,-0.6697,-0.457,0.408342,0.744582,0.528067,0
0.5385,1.2459,0.0396,-0.075202,-0.9968440000000001,0.025444,2
-0.165,-0.6223,-0.4984,0.174524,0.9478850000000001,0.26656199999999997,0
0.4972,1.2489,-0.0018,-0.137711,-0.989375,0.04662,2
0.5385,1.2464,-0.0018,0.04835,-0.995547,-0.080926,2
-0.1236,-0.6328,-0.4984,0.36188200000000004,0.8413,0.401566,0
-0.1236,-0.6614,-0.4649,0.39881500000000003,0.696917,0.5960310000000001,0
0.5799,1.2459,0.0396,0.10861900000000001,-0.989253,-0.09788,2
0.6213,1.2559,0.0396,0.301724,-0.920539,-0.24813600000000002,2
-0.0822,-0.6846,-0.457,0.277648,0.907718,0.314579,0
0.5799,1.2526,-0.0018,0.268042,-0.9325760000000001,-0.241775,2
-0.0408,-0.6841,-0.457,-0.127681,0.987302,-0.09450599999999999,0
0.6213,1.2703,-0.0018,0.313364,-0.911364,-0.266868,2
-0.0831,-0.6614,-0.4984,0.547925,0.670887,0.49968900000000005,0
0.6625,1.4076,0.6189,-0.794998,-0.266262,0.545054,2
0.6627,1.4076,0.6192,-0.788287,-0.293727,0.540674,2
-0.0822,-0.6625,-0.4984,0.550611,0.6399199999999999,0.536031,0
-0.0408,-0.6862,-0.4984,0.31164899999999995,0.9170959999999999,0.248615,0
0.6627,1.4072,0.6189,-0.757672,-0.37580399999999997,0.5335770000000001,2
0.6824,1.3663,0.6189,-0.7266020000000001,-0.46438599999999997,0.506355,2
0.7041,1.3663,0.6492,-0.7073229999999999,-0.5044029999999999,0.495249,2
1.4245,-0.7441,0.5362,-0.794721,0.48051099999999997,0.370847,4
1.4489,-0.7253,0.5362,-0.513392,0.841822,0.166626,4
1.4159,-0.7855,0.5362,-0.8725510000000001,-0.0028399999999999996,0.488515,1
1.4046,-0.7441,0.4948,-0.709238,0.56858,0.416771,4
1.4076,-0.7441,0.4997,-0.7139340000000001,0.545481,0.439032,4
1.4076,-0.7413,0.4948,-0.530013,0.771493,0.351973,4
-0.2119,-0.62,-0.5398,-0.083569,0.9961530000000001,-0.02638,0
-0.2063,-0.6194,-0.5398,-0.036923000000000004,0.9992979999999999,-0.006372999999999999,0
1.4489,-0.7214,0.4948,-0.29943200000000003,0.9462,0.12266300000000001,4
-0.2063,-0.62,-0.5514,-0.054560000000000004,0.9966010000000001,-0.061723,0
1.3919,-0.7855,0.4948,-0.8590760000000001,0.04036,0.510255,1
1.4076,-0.7855,0.521,-0.869806,0.030267000000000002,0.492465,1
-0.3305,-0.6282,-0.5398,-0.083984,0.9951,0.052185,0
-0.2891,-0.6247,-0.5398,-0.052175,0.9986360000000001,0.001996,0
1.4248,-0.827,0.5362,-0.852875,-0.115093,0.509271,4
0.6328,1.4076,0.5775,-0.7868229999999999,-0.280771,0.549616,2
1.428,-0.8684,0.5362,-0.8473629999999999,-0.018519,0.530691,4
1.4489,-0.8684,0.5706,-0.8581200000000001,-0.022136000000000003,0.512972,4
0.6535,1.3663,0.5775,-0.74505,-0.414546,0.522543,2
0.6627,1.3663,0.5913,-0.746065,-0.417254,0.518927,2
1.399,-0.827,0.4948,-0.8699459999999999,-0.094288,0.48404899999999995,4
1.4076,-0.827,0.5098,-0.847864,-0.107731,0.519154,4
1.4024,-0.8684,0.4948,-0.8709680000000001,-0.009521,0.49124700000000004,1
1.4076,-0.8684,0.5037,-0.8593069999999999,-0.020179,0.511062,4
0.7041,1.337,0.6189,-0.6804560000000001,-0.547953,0.486546,2
0.6627,1.3521,0.5775,-0.696897,-0.524054,0.489594,2
1.4754,-0.7441,0.6189,-0.698904,0.45187200000000005,0.554387,4
1.4903,-0.7441,0.6324,-0.50768,0.418793,0.7529100000000001,4
1.4903,-0.7304,0.6189,-0.454949,0.746861,0.484995,4
1.5317,-0.7158,0.6189,-0.158745,0.865527,0.475041,4
1.5317,-0.7441,0.6544,-0.175334,0.53394,0.8271430000000001,4
0.686,1.3249,0.5775,-0.65486,-0.600597,0.458739,2
0.7041,1.3249,0.604,-0.645752,-0.627029,0.43570600000000004,2
1.4665,-0.7855,0.6189,-0.744037,0.034834,0.667229,4
1.4903,-0.7855,0.6421,-0.6056819999999999,0.027762000000000002,0.795222,4
0.7041,1.3079,0.5775,-0.577751,-0.713025,0.39724,2
0.7147,1.3249,0.6189,-0.644817,-0.6003,0.47313,2
1.4903,-0.7155,0.5775,-0.379871,0.8882120000000001,0.258415,4
0.7454,1.2965,0.6189,-0.592292,-0.691955,0.41278100000000006,2
1.5317,-0.7085,0.5775,-0.093328,0.992748,0.075769,5
0.7632,1.2836,0.6189,-0.533039,-0.767762,0.355543,2
0.7868,1.2836,0.6565,-0.571142,-0.747084,0.340092,2
1.5731,-0.7441,0.6548,0.17443499999999998,0.648324,0.741113,4
1.5731,-0.7151,0.6189,0.165545,0.8837709999999999,0.43765699999999996,4
1.6145,-0.7441,0.6289,0.449683,0.549829,0.7038989999999999,4
1.6145,-0.7344,0.6189,0.457296,0.714494,0.529507,4
0.7356,1.2836,0.5775,-0.525727,-0.785018,0.327656,2
0.7454,1.2836,0.5931,-0.532108,-0.768062,0.356288,2
1.6145,-0.7855,0.6553,0.484411,0.41998199999999997,0.7674380000000001,4
-0.3305,-0.623,-0.5811,-0.006792,0.9700120000000001,0.24295999999999998,0
1.5731,-0.7057,0.5775,0.031112,0.994704,0.097954,5
-0.2891,-0.623,-0.5811,0.009519,0.990721,0.13558,0
0.6236,1.3663,0.5362,-0.7122890000000001,-0.501984,0.490568,2
1.6145,-0.7118,0.5775,0.314075,0.88085,0.354204,4
-0.2477,-0.623,-0.5398,-0.04748,0.9984649999999999,-0.028506999999999998,0
1.4751,-0.827,0.6189,-0.793571,-0.149612,0.5897979999999999,4
1.4903,-0.827,0.6363,-0.64933,-0.049595,0.758888,4
-0.2477,-0.6244,-0.5811,0.007465,0.998576,0.052816999999999996,0
1.4793,-0.8684,0.6189,-0.817095,-0.004921,0.5764819999999999,4
1.4903,-0.8684,0.6346,-0.7243029999999999,0.058235,0.687018,4
0.6579,1.3249,0.5362,-0.6494770000000001,-0.614531,0.447808,2
0.6627,1.3249,0.5434,-0.6379859999999999,-0.636521,0.43337600000000004,2
-0.2063,-0.6228,-0.5811,0.007111,0.998009,-0.062672,0
0.6627,1.3203,0.5362,-0.582052,-0.7053119999999999,0.40465999999999996,2
1.453,-0.8684,0.5775,-0.8548870000000001,-0.008881,0.518738,4
0.7041,1.2868,0.5362,-0.551199,-0.748305,0.369079,2
1.4903,-0.7141,0.5362,-0.15914,0.987242,-0.00535,5
0.628,1.3249,0.4948,-0.623334,-0.650596,0.433796,2
1.5317,-0.7093,0.5362,-0.076823,0.9947440000000001,-0.067703,5
0.6627,1.2952,0.4948,-0.5668,-0.71257,0.413499,2
1.4903,-0.7157,0.4948,-0.083968,0.9951639999999999,-0.050968,5
1.5317,-0.7134,0.4948,-0.060030999999999994,0.995231,-0.07687999999999999,5
-0.3379,-0.5786,-0.6225,0.39527199999999996,0.23934699999999998,0.886833,0
1.5731,-0.7071,0.5362,-0.035713999999999996,0.9975950000000001,-0.059401999999999996,5
1.6145,-0.7071,0.5362,0.048742,0.998518,0.024189,5
-0.3305,-0.5856,-0.6225,0.36146799999999996,0.504051,0.7843939999999999,0
-0.3305,-0.62,-0.5892,0.130802,0.8292069999999999,0.5434220000000001,0
1.5731,-0.7114,0.4948,-0.047659,0.994864,-0.089298,5
-0.2891,-0.6058,-0.6225,0.370868,0.7765920000000001,0.5092760000000001,0
-0.2891,-0.62,-0.5954,0.096208,0.951973,0.290674,0
1.6145,-0.7097,0.4948,-0.034702,0.996751,-0.072689,5
-0.3305,-0.5786,-0.625,0.38815500000000003,0.261888,0.883601,0
-0.2891,-0.5436,-0.6639,0.6673640000000001,0.26360900000000004,0.696516,0
-0.2891,-0.5786,-0.6477,0.5355800000000001,0.397485,0.7450899999999999,0
-0.2477,-0.62,-0.6207,0.183026,0.9532780000000001,0.24033800000000002,0
-0.2477,-0.6195,-0.6225,0.245038,0.9406030000000001,0.234996,0
1.3556,-0.7441,0.412,-0.708132,0.583394,0.397744,4
1.3662,-0.7441,0.4314,-0.667003,0.64684,0.369737,4
1.3662,-0.7364,0.412,-0.435934,0.8642920000000001,0.250919,4
-0.2451,-0.62,-0.6225,0.17231,0.9774219999999999,0.122297,0
-0.274,-0.5786,-0.6639,0.7264550000000001,0.383662,0.570146,0
1.3416,-0.7855,0.412,-0.8458209999999999,0.042783,0.531748,1
1.3662,-0.7855,0.4508,-0.869334,0.00799,0.49416000000000004,1
1.3768,-0.7441,0.4534,-0.7766529999999999,0.448834,0.441993,4
1.4076,-0.7269,0.4534,-0.398959,0.8981959999999999,0.184597,4
1.4489,-0.7208,0.4534,-0.088542,0.995964,0.014700999999999999,5
1.3676,-0.7855,0.4534,-0.871584,-0.002809,0.490238,1
1.4076,-0.7234,0.412,-0.202198,0.9742649999999999,0.099615,4
0.6802,1.2836,0.4948,-0.49728999999999995,-0.782486,0.37472300000000003,2
0.7041,1.2836,0.5284,-0.517691,-0.785562,0.338951,2
1.4489,-0.7206,0.412,-0.04952,0.9987729999999999,-0.0,5
0.7092,1.2836,0.5362,-0.5035350000000001,-0.793471,0.34184200000000003,2
1.3505,-0.827,0.412,-0.827892,-0.12230099999999999,0.547392,4
1.3662,-0.827,0.435,-0.841224,-0.123998,0.526277,4
1.3541,-0.8684,0.412,-0.8336620000000001,-0.029487,0.551487,4
1.3662,-0.8684,0.4301,-0.845147,-0.024899,0.533954,4
1.3771,-0.827,0.4534,-0.8635950000000001,-0.139732,0.484437,4
1.3796,-0.8684,0.4534,-0.87215,-0.021699,0.488756,1
0.7868,1.2682,0.6189,-0.480575,-0.8382139999999999,0.25777,2
0.7454,1.2775,0.5775,-0.478624,-0.821888,0.308899,2
0.7868,1.255,0.5775,-0.409603,-0.872323,0.266979,2
1.3311,-0.7441,0.3706,-0.566666,0.769475,0.294614,4
1.3662,-0.7286,0.3706,-0.33023800000000003,0.935689,0.124215,4
1.3166,-0.7855,0.3706,-0.887675,0.078576,0.453716,4
1.3248,-0.7855,0.3857,-0.850457,0.040094,0.524514,1
1.3248,-0.7515,0.3706,-0.8349190000000001,0.390572,0.38776700000000003,4
0.7041,1.2694,0.4948,-0.441749,-0.844008,0.304153,2
0.7454,1.2626,0.5362,-0.43447700000000006,-0.8544940000000001,0.284729,2
1.3113,-0.7441,0.3293,-0.70527,0.5821310000000001,0.404621,4
1.3248,-0.7441,0.3566,-0.6248640000000001,0.739133,0.25145,4
1.3248,-0.7362,0.3293,-0.368053,0.9059440000000001,0.20929099999999998,4
0.7868,1.2438,0.5362,-0.358562,-0.9049530000000001,0.22911199999999998,2
1.3662,-0.726,0.3293,-0.177182,0.979419,0.096673,4
0.7454,1.2489,0.4948,-0.37638699999999997,-0.892332,0.249151,2
1.2922,-0.7855,0.3293,-0.844406,0.14188900000000002,0.516572,4
0.7645,1.2422,0.4948,-0.291263,-0.939132,0.182198,2
0.7868,1.2422,0.5294,-0.285174,-0.9414469999999999,0.179868,2
0.7868,1.2359,0.4948,-0.157447,-0.985028,0.07021000000000001,2
1.4076,-0.7236,0.3706,-0.088635,0.995935,0.016043,5
1.4489,-0.7206,0.3706,-0.047355,0.998878,-0.0004940000000000001,5
0.8282,1.2464,0.6189,-0.396092,-0.899647,0.183701,2
1.4076,-0.7227,0.3293,-0.059102999999999996,0.998109,0.016869,5
0.8399,1.2422,0.6189,-0.301723,-0.940738,0.154842,2
0.8696,1.2338,0.6189,-0.22528600000000001,-0.9675889999999999,0.114094,2
-0.2477,-0.6103,-0.6639,0.53827,0.777243,0.32582,0
0.8205,1.2422,0.5775,-0.306056,-0.934335,0.182614,2
0.8282,1.2422,0.5923,-0.324642,-0.9310309999999999,0.166701,2
0.8282,1.2398,0.5775,-0.254198,-0.953936,0.159341,2
-0.2318,-0.62,-0.6639,0.365288,0.9274549999999999,0.079952,0
0.8696,1.2306,0.5775,-0.143873,-0.987466,0.06489,2
0.911,1.2278,0.6189,-0.012913999999999998,-0.9999040000000001,0.005009,2
0.9524,1.2308,0.6189,0.048303,-0.997819,-0.044983999999999996,2
0.911,1.2303,0.5775,0.043706999999999996,-0.997081,-0.06260800000000001,2
0.9524,1.2333,0.5775,0.096696,-0.9900559999999999,-0.102171,2
-0.2063,-0.6252,-0.6225,0.12728699999999998,0.989972,-0.061263,0
0.7915,1.2422,0.5362,-0.293435,-0.9324690000000001,0.210708,2
-0.2063,-0.6286,-0.6639,0.2898,0.9561290000000001,-0.042812,0
0.8282,1.2327,0.5362,-0.19181099999999998,-0.975142,0.11093499999999999,2
0.8696,1.2306,0.5362,0.023177,-0.9992540000000001,-0.030889,2
-0.165,-0.62,-0.5128,0.10756600000000001,0.988582,0.105521,0
-0.165,-0.6184,-0.5398,0.014855000000000002,0.999798,-0.013531,0
-0.1426,-0.62,-0.5398,0.11764000000000001,0.992024,0.045277,0
0.8282,1.2306,0.4948,-0.066357,-0.99779,0.0035909999999999996,2
-0.165,-0.62,-0.5636,0.029033999999999997,0.9934459999999999,-0.110554,0
0.8696,1.2335,0.4948,0.093602,-0.9915879999999999,-0.089396,2
0.911,1.2343,0.5362,0.10083400000000001,-0.989728,-0.10135,2
0.9524,1.2377,0.5362,0.132253,-0.980814,-0.14322200000000002,2
-0.1236,-0.6223,-0.5398,0.215387,0.9727450000000001,0.085881,0
0.9524,1.2464,0.4948,0.322006,-0.907963,-0.26816999999999996,2
0.9524,1.2422,0.512,0.230413,-0.9502799999999999,-0.209468,2
0.9376,1.2422,0.4948,0.226187,-0.955031,-0.191719,2
0.911,1.2375,0.4948,0.134422,-0.985187,-0.106473,2
-0.165,-0.6231,-0.5811,0.040642000000000005,0.990016,-0.134966,0
-0.1236,-0.6253,-0.5811,0.147455,0.982632,-0.112657,0
-0.0822,-0.6358,-0.5398,0.47416800000000003,0.859851,0.18926400000000002,0
-0.0822,-0.6614,-0.4993,0.527942,0.678662,0.510582,0
1.4489,-0.7211,0.3293,-0.029410000000000002,0.9995379999999999,-0.007659999999999999,5
-0.0572,-0.6614,-0.5398,0.674225,0.7127220000000001,0.19351500000000002,0
0.649,1.2836,0.4534,-0.51636,-0.784384,0.343677,2
0.6627,1.2836,0.4721,-0.49638999999999994,-0.782805,0.375251,2
1.3234,-0.827,0.3706,-0.839764,-0.126987,0.527892,4
1.3248,-0.827,0.3729,-0.843872,-0.138679,0.518312,4
0.6225,1.2836,0.412,-0.492154,-0.80485,0.33166599999999996,2
-0.0408,-0.6802,-0.5398,0.450492,0.888107,0.09123200000000001,0
1.3248,-0.8371,0.3706,-0.8358469999999999,-0.076736,0.543573,4
-0.0822,-0.6345,-0.5811,0.461991,0.879712,-0.112568,0
1.3266,-0.8684,0.3706,-0.839443,-0.016447999999999997,0.543199,4
0.9524,1.2901,0.3706,0.31544,-0.815293,-0.485587,2
0.9524,1.2836,0.3883,0.346048,-0.8788450000000001,-0.328453,2
0.9356,1.2836,0.3706,0.36934,-0.839007,-0.39957,2
1.2966,-0.827,0.3293,-0.8381860000000001,-0.073839,0.540363,4
0.911,1.2864,0.3293,0.557571,-0.773842,-0.300471,2
0.911,1.2836,0.3393,0.45894700000000005,-0.829735,-0.31766,2
0.9008,1.2836,0.3293,0.33370500000000003,-0.898734,-0.284462,2
1.2983,-0.8684,0.3293,-0.820148,-0.014846000000000002,0.57196,4
1.3248,-0.8684,0.3677,-0.833518,-0.015631,0.552271,4
0.9513,1.3249,0.3293,0.635872,-0.686721,-0.352252,2
0.9524,1.3249,0.3308,0.490562,-0.7033149999999999,-0.514486,2
0.6627,1.2752,0.4534,-0.466215,-0.8209620000000001,0.32964499999999997,2
1.4903,-0.7179,0.4534,-0.062926,0.9974620000000001,-0.033305,5
0.7041,1.2535,0.4534,-0.377715,-0.883325,0.27761399999999997,2
1.5317,-0.7164,0.4534,-0.041769,0.997763,-0.052203,5
0.6627,1.2605,0.412,-0.417188,-0.874822,0.24625500000000003,2
1.4903,-0.7193,0.412,-0.038117000000000005,0.9991680000000001,-0.014469,5
0.7041,1.2441,0.412,-0.307182,-0.934378,0.18049,2
1.5317,-0.7181,0.412,-0.0366,0.999128,-0.020104,5
0.7377,1.2422,0.4534,-0.265916,-0.951376,0.155472,2
0.7454,1.2422,0.4655,-0.284542,-0.9376049999999999,0.19983,2
1.5731,-0.7148,0.4534,-0.047199,0.997042,-0.060661,5
1.6145,-0.7125,0.4534,-0.046119,0.9973479999999999,-0.056296000000000006,5
0.7454,1.2401,0.4534,-0.202999,-0.970074,0.133223,2
1.5731,-0.7162,0.412,-0.044324,0.9987469999999999,-0.023212,5
0.7868,1.234,0.4534,-0.102405,-0.993093,0.057266,2
1.6145,-0.7141,0.412,-0.039831,0.9986360000000001,-0.03377,5
0.7113,1.2422,0.412,-0.23551100000000003,-0.9588629999999999,0.158478,2
1.4903,-0.7195,0.3706,-0.030006,0.999532,-0.005874,5
0.7454,1.2359,0.412,-0.136265,-0.9887370000000001,0.061895000000000006,2
1.5317,-0.7181,0.3706,-0.039823000000000004,0.9992040000000001,-0.002418,5
0.7868,1.2354,0.412,0.026899,-0.999041,-0.034543,2
1.4903,-0.7199,0.3293,-0.033793000000000004,0.9993700000000001,-0.010870999999999999,5
1.5317,-0.7181,0.3293,-0.039017,0.999175,-0.011265,5
0.6627,1.2507,0.3706,-0.311287,-0.926047,0.21339699999999998,2
1.5731,-0.7164,0.3706,-0.033795,0.999417,-0.004836,5
1.6145,-0.7153,0.3706,-0.024848,0.999416,-0.023469,5
0.6891,1.2422,0.3706,-0.270081,-0.951865,0.144946,2
0.7041,1.2422,0.4001,-0.23520500000000003,-0.9639110000000001,0.12471600000000001,2
1.5731,-0.7167,0.3293,-0.024544,0.999569,-0.016112,5
0.7041,1.2383,0.3706,-0.165526,-0.981554,0.095669,2
1.6145,-0.7164,0.3293,-0.014509999999999999,0.9997510000000001,-0.016934,5
0.6627,1.2424,0.3293,-0.229402,-0.9621639999999999,0.147021,2
0.6641,1.2422,0.3293,-0.18045899999999998,-0.973648,0.139444,2
1.6261,-0.7441,0.6189,0.52282,0.605364,0.600161,4
-0.047,-0.6614,-0.5811,0.620085,0.784521,0.004504,0
0.7041,1.2357,0.3293,-0.116849,-0.9921770000000001,0.043949,2
1.6558,-0.7727,0.6189,0.492217,0.503958,0.709753,4
1.6558,-0.7855,0.6275,0.492703,0.42795200000000005,0.757694,4
-0.0408,-0.6679,-0.5811,0.619678,0.7783260000000001,0.10103,0
0.7454,1.235,0.3706,-0.033803,-0.9991180000000001,0.024912,2
1.668,-0.7855,0.6189,0.49860600000000005,0.44581099999999996,0.7434,4
0.7868,1.237,0.3706,0.100887,-0.9922200000000001,-0.072943,2
-0.165,-0.6287,-0.6225,0.11261800000000001,0.979978,-0.164193,0
1.6558,-0.7441,0.5955,0.41904600000000003,0.651321,0.632599,4
1.6558,-0.7297,0.5775,0.301086,0.801499,0.5166689999999999,4
0.7454,1.2355,0.3293,0.07967300000000001,-0.994483,-0.068239,2
-0.1236,-0.6337,-0.6225,0.265354,0.9107430000000001,-0.316442,0
1.6865,-0.7441,0.5775,0.295585,0.6506810000000001,0.6994600000000001,4
0.7868,1.2403,0.3293,0.158829,-0.9802420000000001,-0.11789300000000001,2
-0.165,-0.6381,-0.6639,0.306555,0.91214,-0.272073,0
0.8282,1.2345,0.4534,0.032258999999999996,-0.997036,-0.06984800000000001,2
-0.1236,-0.6517,-0.6639,0.318571,0.8485469999999999,-0.42246999999999996,0
1.6972,-0.7855,0.6003,0.425299,0.493385,0.758744,4
1.6972,-0.7487,0.5775,0.323633,0.49474700000000005,0.806528,4
0.8696,1.2369,0.4534,0.10691600000000001,-0.987648,-0.114543,2
-0.0822,-0.6488,-0.6225,0.376714,0.8446819999999999,-0.380262,0
0.8696,1.2429,0.412,0.243788,-0.93945,-0.240833,2
0.8696,1.2422,0.4158,0.21704299999999999,-0.9584459999999999,-0.185131,2
0.8652,1.2422,0.412,0.14975,-0.9731360000000001,-0.174876,2
1.7367,-0.7855,0.5775,0.427597,0.421411,0.799733,4
-0.0585,-0.6614,-0.6225,0.437749,0.851404,-0.28894200000000003,0
0.8282,1.238,0.412,0.118191,-0.9899530000000001,-0.07761699999999999,2
-0.0408,-0.6693,-0.6225,0.493663,0.8528549999999999,-0.170102,0
1.6558,-0.827,0.6515,0.48908999999999997,0.415627,0.766841,4
1.6972,-0.8189,0.6189,0.49828599999999995,0.429784,0.752991,4
1.6972,-0.827,0.6235,0.46224,0.45572299999999993,0.760692,4
-0.1007,-0.6614,-0.6639,0.357622,0.8457889999999999,-0.395913,0
-0.0822,-0.6614,-0.6449,0.35918,0.844007,-0.3983,0
0.9524,1.2608,0.4534,0.34562,-0.8930819999999999,-0.288013,2
0.911,1.2422,0.461,0.225848,-0.959908,-0.16603900000000002,2
0.911,1.2436,0.4534,0.3727,-0.8970809999999999,-0.237362,2
-0.0822,-0.6697,-0.6639,0.357426,0.851259,-0.384195,0
1.6972,-0.8684,0.6513,0.394503,0.5167930000000001,0.759798,4
0.9044,1.2422,0.4534,0.18575899999999998,-0.9702,-0.155584,2
-0.0408,-0.6856,-0.6639,0.336687,0.869251,-0.362001,0
0.911,1.258,0.412,0.346401,-0.8871959999999999,-0.30478,2
1.705,-0.827,0.6189,0.44325,0.517889,0.7316560000000001,4
1.7386,-0.8554,0.6189,0.40016999999999997,0.577162,0.711862,4
1.7386,-0.8684,0.6308,0.314184,0.589341,0.744289,4
1.7589,-0.8684,0.6189,0.37051300000000004,0.640749,0.6724289999999999,4
0.9524,1.2761,0.412,0.333507,-0.884292,-0.326804,2
-1.129,-0.0407,-0.7053,-0.642813,0.760522,0.091637,0
-1.1167,-0.0407,-0.6778,-0.428604,0.7936270000000001,0.431804,0
-1.1167,-0.0329,-0.7053,-0.332416,0.933882,0.131773,0
-1.1167,-0.0407,-0.7451,-0.579757,0.769863,-0.26682,4
-1.0754,-0.0407,-0.6789,0.219725,0.621008,0.752376,0
-1.0754,-0.0231,-0.7053,0.0033350000000000003,0.907542,0.41994799999999993,0
0.8696,1.2566,0.3706,0.332554,-0.8950440000000001,-0.29716,2
0.8309,1.2422,0.3706,0.25910900000000003,-0.9521219999999999,-0.162253,2
